source	target	polarity
ncbigene:157	ncbigene:283162	-1
ncbigene:157	ncbigene:26493	-1
ncbigene:157	ncbigene:283159	-1
ncbigene:157	ncbigene:283160	-1
ncbigene:157	ncbigene:338662	-1
ncbigene:157	ncbigene:26494	-1
ncbigene:157	ncbigene:26492	-1
ncbigene:157	ncbigene:219865	-1
ncbigene:157	ncbigene:219469	-1
ncbigene:157	ncbigene:390151	-1
ncbigene:157	ncbigene:390152	-1
ncbigene:157	ncbigene:120586	-1
ncbigene:157	ncbigene:219477	-1
ncbigene:157	ncbigene:81168	-1
ncbigene:157	ncbigene:390157	-1
ncbigene:157	ncbigene:219473	-1
ncbigene:157	ncbigene:219453	-1
ncbigene:157	ncbigene:341568	-1
ncbigene:157	ncbigene:219417	-1
ncbigene:157	ncbigene:504189	-1
ncbigene:157	ncbigene:504190	-1
ncbigene:157	ncbigene:135924	-1
ncbigene:157	ncbigene:130075	-1
ncbigene:157	ncbigene:390174	-1
ncbigene:157	ncbigene:283189	-1
ncbigene:157	ncbigene:504191	-1
ncbigene:157	ncbigene:219954	-1
ncbigene:157	ncbigene:441639	-1
ncbigene:157	ncbigene:219956	-1
ncbigene:157	ncbigene:219957	-1
ncbigene:157	ncbigene:6608	1
ncbigene:157	ncbigene:2829	1
ncbigene:2868	ncbigene:1230	1
ncbigene:2868	ncbigene:2826	1
ncbigene:2868	ncbigene:729230	1
ncbigene:2868	ncbigene:1232	1
ncbigene:2868	ncbigene:1233	1
ncbigene:2868	ncbigene:1234	1
ncbigene:2868	ncbigene:1235	1
ncbigene:2868	ncbigene:1236	1
ncbigene:2868	ncbigene:1237	1
ncbigene:2868	ncbigene:10803	1
ncbigene:2868	ncbigene:1524	1
ncbigene:2868	ncbigene:3577	1
ncbigene:2868	ncbigene:3579	1
ncbigene:2868	ncbigene:2833	1
ncbigene:2868	ncbigene:7852	1
ncbigene:2868	ncbigene:643	1
ncbigene:2868	ncbigene:10663	1
ncbigene:2868	ncbigene:4988	1
ncbigene:2868	ncbigene:2829	1
ncbigene:2869	ncbigene:1230	1
ncbigene:2869	ncbigene:2826	1
ncbigene:2869	ncbigene:729230	1
ncbigene:2869	ncbigene:1232	1
ncbigene:2869	ncbigene:1233	1
ncbigene:2869	ncbigene:1234	1
ncbigene:2869	ncbigene:1235	1
ncbigene:2869	ncbigene:1236	1
ncbigene:2869	ncbigene:1237	1
ncbigene:2869	ncbigene:10803	1
ncbigene:2869	ncbigene:1524	1
ncbigene:2869	ncbigene:3577	1
ncbigene:2869	ncbigene:3579	1
ncbigene:2869	ncbigene:2833	1
ncbigene:2869	ncbigene:7852	1
ncbigene:2869	ncbigene:643	1
ncbigene:2869	ncbigene:10663	1
ncbigene:2869	ncbigene:4988	1
ncbigene:2869	ncbigene:2829	1
ncbigene:131890	ncbigene:1230	1
ncbigene:131890	ncbigene:2826	1
ncbigene:131890	ncbigene:729230	1
ncbigene:131890	ncbigene:1232	1
ncbigene:131890	ncbigene:1233	1
ncbigene:131890	ncbigene:1234	1
ncbigene:131890	ncbigene:1235	1
ncbigene:131890	ncbigene:1236	1
ncbigene:131890	ncbigene:1237	1
ncbigene:131890	ncbigene:10803	1
ncbigene:131890	ncbigene:1524	1
ncbigene:131890	ncbigene:3577	1
ncbigene:131890	ncbigene:3579	1
ncbigene:131890	ncbigene:2833	1
ncbigene:131890	ncbigene:7852	1
ncbigene:131890	ncbigene:643	1
ncbigene:131890	ncbigene:10663	1
ncbigene:131890	ncbigene:2829	1
ncbigene:2911	ncbigene:2767	1
ncbigene:2911	ncbigene:2768	1
ncbigene:2911	ncbigene:10672	1
ncbigene:2911	ncbigene:9630	1
ncbigene:2911	ncbigene:2769	1
ncbigene:2911	ncbigene:2770	1
ncbigene:2911	ncbigene:2771	1
ncbigene:2911	ncbigene:2773	1
ncbigene:2911	ncbigene:2775	1
ncbigene:2911	ncbigene:2776	1
ncbigene:2911	ncbigene:2778	1
ncbigene:2911	ncbigene:2781	1
ncbigene:2911	ncbigene:2902	1
ncbigene:2911	ncbigene:2903	1
ncbigene:2911	ncbigene:2904	1
ncbigene:2911	ncbigene:2905	1
ncbigene:2911	ncbigene:2906	1
ncbigene:2911	ncbigene:116443	1
ncbigene:2911	ncbigene:116444	1
ncbigene:2911	ncbigene:23236	1
ncbigene:2911	ncbigene:5330	1
ncbigene:2911	ncbigene:5331	1
ncbigene:2911	ncbigene:5332	1
ncbigene:2912	ncbigene:2768	1
ncbigene:2912	ncbigene:10672	1
ncbigene:2912	ncbigene:2770	1
ncbigene:2912	ncbigene:2771	1
ncbigene:2912	ncbigene:2773	1
ncbigene:2912	ncbigene:2775	1
ncbigene:2912	ncbigene:2778	1
ncbigene:2912	ncbigene:2782	1
ncbigene:2912	ncbigene:2783	1
ncbigene:2912	ncbigene:2784	1
ncbigene:2912	ncbigene:59345	1
ncbigene:2912	ncbigene:10681	1
ncbigene:2912	ncbigene:2790	1
ncbigene:2912	ncbigene:2791	1
ncbigene:2912	ncbigene:55970	1
ncbigene:2912	ncbigene:51764	1
ncbigene:2912	ncbigene:54331	1
ncbigene:2912	ncbigene:2785	1
ncbigene:2912	ncbigene:2786	1
ncbigene:2912	ncbigene:2787	1
ncbigene:2912	ncbigene:2788	1
ncbigene:2912	ncbigene:94235	1
ncbigene:2912	ncbigene:2792	1
ncbigene:2912	ncbigene:2793	1
ncbigene:2912	ncbigene:156	1
ncbigene:2912	ncbigene:157	1
ncbigene:2912	ncbigene:23236	1
ncbigene:2912	ncbigene:5330	1
ncbigene:2912	ncbigene:5331	1
ncbigene:2912	ncbigene:5332	1
ncbigene:2913	ncbigene:2768	1
ncbigene:2913	ncbigene:10672	1
ncbigene:2913	ncbigene:2770	1
ncbigene:2913	ncbigene:2771	1
ncbigene:2913	ncbigene:2773	1
ncbigene:2913	ncbigene:2775	1
ncbigene:2913	ncbigene:2778	1
ncbigene:2913	ncbigene:2782	1
ncbigene:2913	ncbigene:2783	1
ncbigene:2913	ncbigene:2784	1
ncbigene:2913	ncbigene:59345	1
ncbigene:2913	ncbigene:10681	1
ncbigene:2913	ncbigene:2790	1
ncbigene:2913	ncbigene:2791	1
ncbigene:2913	ncbigene:55970	1
ncbigene:2913	ncbigene:51764	1
ncbigene:2913	ncbigene:54331	1
ncbigene:2913	ncbigene:2785	1
ncbigene:2913	ncbigene:2786	1
ncbigene:2913	ncbigene:2787	1
ncbigene:2913	ncbigene:2788	1
ncbigene:2913	ncbigene:94235	1
ncbigene:2913	ncbigene:2792	1
ncbigene:2913	ncbigene:2793	1
ncbigene:2913	ncbigene:156	1
ncbigene:2913	ncbigene:157	1
ncbigene:2913	ncbigene:23236	1
ncbigene:2913	ncbigene:5330	1
ncbigene:2913	ncbigene:5331	1
ncbigene:2913	ncbigene:5332	1
ncbigene:2914	ncbigene:2768	1
ncbigene:2914	ncbigene:10672	1
ncbigene:2914	ncbigene:2770	1
ncbigene:2914	ncbigene:2771	1
ncbigene:2914	ncbigene:2773	1
ncbigene:2914	ncbigene:2775	1
ncbigene:2914	ncbigene:2778	1
ncbigene:2914	ncbigene:2782	1
ncbigene:2914	ncbigene:2783	1
ncbigene:2914	ncbigene:2784	1
ncbigene:2914	ncbigene:59345	1
ncbigene:2914	ncbigene:10681	1
ncbigene:2914	ncbigene:2790	1
ncbigene:2914	ncbigene:2791	1
ncbigene:2914	ncbigene:55970	1
ncbigene:2914	ncbigene:51764	1
ncbigene:2914	ncbigene:54331	1
ncbigene:2914	ncbigene:2785	1
ncbigene:2914	ncbigene:2786	1
ncbigene:2914	ncbigene:2787	1
ncbigene:2914	ncbigene:2788	1
ncbigene:2914	ncbigene:94235	1
ncbigene:2914	ncbigene:2792	1
ncbigene:2914	ncbigene:2793	1
ncbigene:2914	ncbigene:23236	1
ncbigene:2914	ncbigene:5330	1
ncbigene:2914	ncbigene:5331	1
ncbigene:2914	ncbigene:5332	1
ncbigene:2915	ncbigene:2767	1
ncbigene:2915	ncbigene:2768	1
ncbigene:2915	ncbigene:10672	1
ncbigene:2915	ncbigene:9630	1
ncbigene:2915	ncbigene:2769	1
ncbigene:2915	ncbigene:2776	1
ncbigene:2915	ncbigene:2778	1
ncbigene:2915	ncbigene:2902	1
ncbigene:2915	ncbigene:2903	1
ncbigene:2915	ncbigene:2904	1
ncbigene:2915	ncbigene:2905	1
ncbigene:2915	ncbigene:2906	1
ncbigene:2915	ncbigene:116443	1
ncbigene:2915	ncbigene:116444	1
ncbigene:2915	ncbigene:23236	1
ncbigene:2915	ncbigene:5330	1
ncbigene:2915	ncbigene:5331	1
ncbigene:2915	ncbigene:5332	1
ncbigene:2915	ncbigene:7220	1
ncbigene:2916	ncbigene:2768	1
ncbigene:2916	ncbigene:10672	1
ncbigene:2916	ncbigene:2770	1
ncbigene:2916	ncbigene:2771	1
ncbigene:2916	ncbigene:2773	1
ncbigene:2916	ncbigene:2775	1
ncbigene:2916	ncbigene:2778	1
ncbigene:2916	ncbigene:23236	1
ncbigene:2916	ncbigene:5330	1
ncbigene:2916	ncbigene:5331	1
ncbigene:2916	ncbigene:5332	1
ncbigene:2917	ncbigene:2768	1
ncbigene:2917	ncbigene:10672	1
ncbigene:2917	ncbigene:2770	1
ncbigene:2917	ncbigene:2771	1
ncbigene:2917	ncbigene:2773	1
ncbigene:2917	ncbigene:2775	1
ncbigene:2917	ncbigene:2778	1
ncbigene:2917	ncbigene:2782	1
ncbigene:2917	ncbigene:2783	1
ncbigene:2917	ncbigene:2784	1
ncbigene:2917	ncbigene:59345	1
ncbigene:2917	ncbigene:10681	1
ncbigene:2917	ncbigene:2790	1
ncbigene:2917	ncbigene:2791	1
ncbigene:2917	ncbigene:55970	1
ncbigene:2917	ncbigene:51764	1
ncbigene:2917	ncbigene:54331	1
ncbigene:2917	ncbigene:2785	1
ncbigene:2917	ncbigene:2786	1
ncbigene:2917	ncbigene:2787	1
ncbigene:2917	ncbigene:2788	1
ncbigene:2917	ncbigene:94235	1
ncbigene:2917	ncbigene:2792	1
ncbigene:2917	ncbigene:2793	1
ncbigene:2917	ncbigene:23236	1
ncbigene:2917	ncbigene:5330	1
ncbigene:2917	ncbigene:5331	1
ncbigene:2917	ncbigene:5332	1
ncbigene:2918	ncbigene:2768	1
ncbigene:2918	ncbigene:10672	1
ncbigene:2918	ncbigene:2770	1
ncbigene:2918	ncbigene:2771	1
ncbigene:2918	ncbigene:2773	1
ncbigene:2918	ncbigene:2775	1
ncbigene:2918	ncbigene:2778	1
ncbigene:2918	ncbigene:2782	1
ncbigene:2918	ncbigene:2783	1
ncbigene:2918	ncbigene:2784	1
ncbigene:2918	ncbigene:59345	1
ncbigene:2918	ncbigene:10681	1
ncbigene:2918	ncbigene:2790	1
ncbigene:2918	ncbigene:2791	1
ncbigene:2918	ncbigene:55970	1
ncbigene:2918	ncbigene:51764	1
ncbigene:2918	ncbigene:54331	1
ncbigene:2918	ncbigene:2785	1
ncbigene:2918	ncbigene:2786	1
ncbigene:2918	ncbigene:2787	1
ncbigene:2918	ncbigene:2788	1
ncbigene:2918	ncbigene:94235	1
ncbigene:2918	ncbigene:2792	1
ncbigene:2918	ncbigene:2793	1
ncbigene:2918	ncbigene:23236	1
ncbigene:2918	ncbigene:5330	1
ncbigene:2918	ncbigene:5331	1
ncbigene:2918	ncbigene:5332	1
ncbigene:2922	ncbigene:680	1
ncbigene:2922	ncbigene:4829	1
ncbigene:2925	ncbigene:2767	1
ncbigene:2925	ncbigene:9630	1
ncbigene:2925	ncbigene:2769	1
ncbigene:2925	ncbigene:2776	1
ncbigene:2931	ncbigene:406	1
ncbigene:2931	ncbigene:9575	1
ncbigene:2931	ncbigene:2903	-1
ncbigene:2931	ncbigene:2904	-1
ncbigene:2932	ncbigene:468	-1
ncbigene:2932	ncbigene:896	-1
ncbigene:2932	ncbigene:10488	-1
ncbigene:2932	ncbigene:90993	-1
ncbigene:2932	ncbigene:64764	-1
ncbigene:2932	ncbigene:148327	-1
ncbigene:2932	ncbigene:9586	-1
ncbigene:2932	ncbigene:2903	-1
ncbigene:2932	ncbigene:2904	-1
ncbigene:2932	ncbigene:4775	-1
ncbigene:2978	ncbigene:3000	1
ncbigene:2978	ncbigene:2986	1
ncbigene:9626	ncbigene:3000	1
ncbigene:9626	ncbigene:2986	1
ncbigene:2997	ncbigene:8473	1
ncbigene:2998	ncbigene:8473	1
ncbigene:3001	ncbigene:2149	1
ncbigene:3001	ncbigene:2150	1
ncbigene:3001	ncbigene:2151	1
ncbigene:3001	ncbigene:9002	1
ncbigene:3001	ncbigene:56288	1
ncbigene:3002	ncbigene:4170	-1
ncbigene:3002	ncbigene:1676	-1
ncbigene:3002	ncbigene:4001	-1
ncbigene:3002	ncbigene:84823	-1
ncbigene:3002	ncbigene:142	-1
ncbigene:3002	ncbigene:10038	-1
ncbigene:3002	ncbigene:10039	-1
ncbigene:3002	ncbigene:143	-1
ncbigene:3002	ncbigene:10376	-1
ncbigene:3002	ncbigene:84790	-1
ncbigene:3002	ncbigene:7278	-1
ncbigene:3002	ncbigene:113457	-1
ncbigene:3002	ncbigene:112714	-1
ncbigene:3002	ncbigene:7277	-1
ncbigene:3002	ncbigene:51807	-1
ncbigene:3002	ncbigene:79861	-1
ncbigene:3020	ncbigene:3576	1
ncbigene:3021	ncbigene:3576	1
ncbigene:440093	ncbigene:3576	1
ncbigene:1839	ncbigene:2066	1
ncbigene:27198	ncbigene:2770	1
ncbigene:27198	ncbigene:2771	1
ncbigene:27198	ncbigene:2773	1
ncbigene:338442	ncbigene:2770	1
ncbigene:338442	ncbigene:2771	1
ncbigene:338442	ncbigene:2773	1
ncbigene:8843	ncbigene:2770	1
ncbigene:8843	ncbigene:2771	1
ncbigene:8843	ncbigene:2773	1
ncbigene:3055	ncbigene:2209	1
ncbigene:3055	ncbigene:1794	1
ncbigene:3055	ncbigene:2212	1
ncbigene:3055	ncbigene:2214	1
ncbigene:3055	ncbigene:2215	1
ncbigene:3055	ncbigene:9846	1
ncbigene:3055	ncbigene:5290	1
ncbigene:3055	ncbigene:5293	1
ncbigene:3055	ncbigene:5295	1
ncbigene:3055	ncbigene:5296	1
ncbigene:3055	ncbigene:8503	1
ncbigene:3055	ncbigene:2185	1
ncbigene:3055	ncbigene:6464	1
ncbigene:3055	ncbigene:25759	1
ncbigene:3055	ncbigene:53358	1
ncbigene:3055	ncbigene:399694	1
ncbigene:3059	ncbigene:10552	1
ncbigene:3059	ncbigene:10095	1
ncbigene:3059	ncbigene:10109	1
ncbigene:3059	ncbigene:10094	1
ncbigene:3059	ncbigene:10093	1
ncbigene:3059	ncbigene:10092	1
ncbigene:3059	ncbigene:81873	1
ncbigene:3059	ncbigene:1398	1
ncbigene:3059	ncbigene:1399	1
ncbigene:3059	ncbigene:1759	1
ncbigene:3059	ncbigene:1785	1
ncbigene:3059	ncbigene:26052	1
ncbigene:3060	ncbigene:3061	1
ncbigene:3060	ncbigene:3062	1
ncbigene:10870	ncbigene:2885	1
ncbigene:10870	ncbigene:5290	1
ncbigene:10870	ncbigene:5291	1
ncbigene:10870	ncbigene:5293	1
ncbigene:10870	ncbigene:5296	1
ncbigene:10870	ncbigene:8503	1
ncbigene:10870	ncbigene:5335	1
ncbigene:10870	ncbigene:5336	1
ncbigene:3065	ncbigene:2353	-1
ncbigene:3065	ncbigene:3516	-1
ncbigene:3065	ncbigene:11317	-1
ncbigene:3065	ncbigene:23411	-1
ncbigene:3066	ncbigene:2353	-1
ncbigene:3066	ncbigene:11317	-1
ncbigene:9759	ncbigene:4207	-1
ncbigene:9759	ncbigene:100271849	-1
ncbigene:10014	ncbigene:4207	-1
ncbigene:10014	ncbigene:4205	-1
ncbigene:10014	ncbigene:100271849	-1
ncbigene:10014	ncbigene:4209	-1
ncbigene:388585	ncbigene:595	1
ncbigene:388585	ncbigene:1026	1
ncbigene:388585	ncbigene:2064	1
ncbigene:388585	ncbigene:4609	1
ncbigene:388585	ncbigene:4791	1
ncbigene:23462	ncbigene:595	1
ncbigene:23462	ncbigene:1026	1
ncbigene:23462	ncbigene:2064	1
ncbigene:23462	ncbigene:4609	1
ncbigene:23462	ncbigene:4791	1
ncbigene:23493	ncbigene:595	1
ncbigene:23493	ncbigene:1026	1
ncbigene:23493	ncbigene:2064	1
ncbigene:23493	ncbigene:4609	1
ncbigene:23493	ncbigene:4791	1
ncbigene:26508	ncbigene:595	1
ncbigene:26508	ncbigene:1026	1
ncbigene:26508	ncbigene:2064	1
ncbigene:26508	ncbigene:4609	1
ncbigene:26508	ncbigene:4791	1
ncbigene:3082	ncbigene:2064	1
ncbigene:3082	ncbigene:2321	1
ncbigene:3082	ncbigene:2324	1
ncbigene:3082	ncbigene:7010	1
ncbigene:3082	ncbigene:1436	1
ncbigene:3082	ncbigene:1956	1
ncbigene:3082	ncbigene:1969	1
ncbigene:3082	ncbigene:2065	1
ncbigene:3082	ncbigene:2066	1
ncbigene:3082	ncbigene:2260	1
ncbigene:3082	ncbigene:2263	1
ncbigene:3082	ncbigene:2261	1
ncbigene:3082	ncbigene:2264	1
ncbigene:3082	ncbigene:2322	1
ncbigene:3082	ncbigene:3480	1
ncbigene:3082	ncbigene:3643	1
ncbigene:3082	ncbigene:3791	1
ncbigene:3082	ncbigene:3815	1
ncbigene:3082	ncbigene:4804	1
ncbigene:3082	ncbigene:4914	1
ncbigene:3082	ncbigene:4915	1
ncbigene:3082	ncbigene:5156	1
ncbigene:3082	ncbigene:5159	1
ncbigene:3092	ncbigene:836	1
ncbigene:204851	ncbigene:7157	1
ncbigene:147746	ncbigene:7157	1
ncbigene:8350	ncbigene:3576	1
ncbigene:333932	ncbigene:3576	1
ncbigene:8290	ncbigene:3576	1
ncbigene:3146	ncbigene:8678	1
ncbigene:3146	ncbigene:441925	1
ncbigene:9456	ncbigene:5290	1
ncbigene:9456	ncbigene:5291	1
ncbigene:9456	ncbigene:5293	1
ncbigene:9456	ncbigene:5295	1
ncbigene:9456	ncbigene:5296	1
ncbigene:9456	ncbigene:8503	1
ncbigene:9455	ncbigene:5290	1
ncbigene:9455	ncbigene:5291	1
ncbigene:9455	ncbigene:5293	1
ncbigene:9455	ncbigene:5295	1
ncbigene:9455	ncbigene:5296	1
ncbigene:9455	ncbigene:8503	1
ncbigene:9454	ncbigene:5290	1
ncbigene:9454	ncbigene:5291	1
ncbigene:9454	ncbigene:5293	1
ncbigene:9454	ncbigene:5295	1
ncbigene:9454	ncbigene:5296	1
ncbigene:9454	ncbigene:8503	1
ncbigene:3265	ncbigene:1029	1
ncbigene:3265	ncbigene:3091	1
ncbigene:3265	ncbigene:5170	1
ncbigene:3265	ncbigene:369	1
ncbigene:3265	ncbigene:9459	1
ncbigene:3265	ncbigene:5605	1
ncbigene:3265	ncbigene:4215	1
ncbigene:3265	ncbigene:5594	1
ncbigene:3265	ncbigene:5602	1
ncbigene:3265	ncbigene:5600	1
ncbigene:3265	ncbigene:6300	1
ncbigene:3265	ncbigene:5603	1
ncbigene:3265	ncbigene:1432	1
ncbigene:3265	ncbigene:5601	1
ncbigene:3265	ncbigene:4342	1
ncbigene:3265	ncbigene:5296	1
ncbigene:3265	ncbigene:8503	1
ncbigene:3265	ncbigene:5335	1
ncbigene:3265	ncbigene:5337	1
ncbigene:3265	ncbigene:5338	1
ncbigene:3265	ncbigene:10928	1
ncbigene:3265	ncbigene:9771	-1
ncbigene:3265	ncbigene:6195	1
ncbigene:3265	ncbigene:6196	1
ncbigene:3265	ncbigene:6197	1
ncbigene:3265	ncbigene:27330	1
ncbigene:3269	ncbigene:2767	1
ncbigene:3269	ncbigene:9630	1
ncbigene:3269	ncbigene:2769	1
ncbigene:3269	ncbigene:2776	1
ncbigene:3274	ncbigene:2774	1
ncbigene:3274	ncbigene:2778	1
ncbigene:3297	ncbigene:3306	1
ncbigene:3320	ncbigene:8737	1
ncbigene:3320	ncbigene:197259	1
ncbigene:3320	ncbigene:4342	1
ncbigene:3320	ncbigene:8767	1
ncbigene:3320	ncbigene:11035	1
ncbigene:3326	ncbigene:8737	1
ncbigene:3326	ncbigene:197259	1
ncbigene:3326	ncbigene:4342	1
ncbigene:3326	ncbigene:8767	1
ncbigene:3326	ncbigene:11035	1
ncbigene:7184	ncbigene:8767	1
ncbigene:3303	ncbigene:5602	-1
ncbigene:3303	ncbigene:5599	-1
ncbigene:3303	ncbigene:5601	-1
ncbigene:3304	ncbigene:5602	-1
ncbigene:3304	ncbigene:5599	-1
ncbigene:3304	ncbigene:5601	-1
ncbigene:3305	ncbigene:5602	-1
ncbigene:3305	ncbigene:5599	-1
ncbigene:3305	ncbigene:5601	-1
ncbigene:3306	ncbigene:5602	-1
ncbigene:3306	ncbigene:5599	-1
ncbigene:3306	ncbigene:5601	-1
ncbigene:3308	ncbigene:7082	-1
ncbigene:3310	ncbigene:5602	-1
ncbigene:3310	ncbigene:5599	-1
ncbigene:3310	ncbigene:5601	-1
ncbigene:3312	ncbigene:5602	-1
ncbigene:3312	ncbigene:5599	-1
ncbigene:3312	ncbigene:5601	-1
ncbigene:3313	ncbigene:7097	1
ncbigene:3313	ncbigene:7099	1
ncbigene:3315	ncbigene:4790	-1
ncbigene:3315	ncbigene:5970	-1
ncbigene:3329	ncbigene:7099	1
ncbigene:3339	ncbigene:7422	1
ncbigene:3339	ncbigene:1605	1
ncbigene:3339	ncbigene:3673	1
ncbigene:3350	ncbigene:2770	1
ncbigene:3350	ncbigene:2771	1
ncbigene:3350	ncbigene:2773	1
ncbigene:3350	ncbigene:2775	1
ncbigene:3350	ncbigene:2782	1
ncbigene:3350	ncbigene:2783	1
ncbigene:3350	ncbigene:2784	1
ncbigene:3350	ncbigene:59345	1
ncbigene:3350	ncbigene:10681	1
ncbigene:3350	ncbigene:2790	1
ncbigene:3350	ncbigene:2791	1
ncbigene:3350	ncbigene:55970	1
ncbigene:3350	ncbigene:51764	1
ncbigene:3350	ncbigene:54331	1
ncbigene:3350	ncbigene:2785	1
ncbigene:3350	ncbigene:2786	1
ncbigene:3350	ncbigene:2787	1
ncbigene:3350	ncbigene:2788	1
ncbigene:3350	ncbigene:94235	1
ncbigene:3350	ncbigene:2792	1
ncbigene:3350	ncbigene:2793	1
ncbigene:3351	ncbigene:2770	1
ncbigene:3351	ncbigene:2771	1
ncbigene:3351	ncbigene:2773	1
ncbigene:3351	ncbigene:2775	1
ncbigene:3351	ncbigene:2782	1
ncbigene:3351	ncbigene:2783	1
ncbigene:3351	ncbigene:2784	1
ncbigene:3351	ncbigene:59345	1
ncbigene:3351	ncbigene:10681	1
ncbigene:3351	ncbigene:2790	1
ncbigene:3351	ncbigene:2791	1
ncbigene:3351	ncbigene:55970	1
ncbigene:3351	ncbigene:51764	1
ncbigene:3351	ncbigene:2785	1
ncbigene:3351	ncbigene:2786	1
ncbigene:3351	ncbigene:2787	1
ncbigene:3351	ncbigene:2788	1
ncbigene:3351	ncbigene:94235	1
ncbigene:3351	ncbigene:2792	1
ncbigene:3351	ncbigene:2793	1
ncbigene:3352	ncbigene:2770	1
ncbigene:3352	ncbigene:2771	1
ncbigene:3352	ncbigene:2773	1
ncbigene:3352	ncbigene:2775	1
ncbigene:3352	ncbigene:2782	1
ncbigene:3352	ncbigene:2783	1
ncbigene:3352	ncbigene:2784	1
ncbigene:3352	ncbigene:59345	1
ncbigene:3352	ncbigene:10681	1
ncbigene:3352	ncbigene:2790	1
ncbigene:3352	ncbigene:2791	1
ncbigene:3352	ncbigene:55970	1
ncbigene:3352	ncbigene:51764	1
ncbigene:3352	ncbigene:54331	1
ncbigene:3352	ncbigene:2785	1
ncbigene:3352	ncbigene:2786	1
ncbigene:3352	ncbigene:2787	1
ncbigene:3352	ncbigene:2788	1
ncbigene:3352	ncbigene:94235	1
ncbigene:3352	ncbigene:2792	1
ncbigene:3352	ncbigene:2793	1
ncbigene:3354	ncbigene:2770	1
ncbigene:3354	ncbigene:2771	1
ncbigene:3354	ncbigene:2773	1
ncbigene:3354	ncbigene:2775	1
ncbigene:3354	ncbigene:2782	1
ncbigene:3354	ncbigene:2783	1
ncbigene:3354	ncbigene:2784	1
ncbigene:3354	ncbigene:59345	1
ncbigene:3354	ncbigene:10681	1
ncbigene:3354	ncbigene:2790	1
ncbigene:3354	ncbigene:2791	1
ncbigene:3354	ncbigene:55970	1
ncbigene:3354	ncbigene:51764	1
ncbigene:3354	ncbigene:54331	1
ncbigene:3354	ncbigene:2785	1
ncbigene:3354	ncbigene:2786	1
ncbigene:3354	ncbigene:2787	1
ncbigene:3354	ncbigene:2788	1
ncbigene:3354	ncbigene:94235	1
ncbigene:3354	ncbigene:2792	1
ncbigene:3354	ncbigene:2793	1
ncbigene:3355	ncbigene:2770	1
ncbigene:3355	ncbigene:2771	1
ncbigene:3355	ncbigene:2773	1
ncbigene:3355	ncbigene:2775	1
ncbigene:3355	ncbigene:2782	1
ncbigene:3355	ncbigene:2783	1
ncbigene:3355	ncbigene:2784	1
ncbigene:3355	ncbigene:59345	1
ncbigene:3355	ncbigene:10681	1
ncbigene:3355	ncbigene:2790	1
ncbigene:3355	ncbigene:2791	1
ncbigene:3355	ncbigene:55970	1
ncbigene:3355	ncbigene:51764	1
ncbigene:3355	ncbigene:54331	1
ncbigene:3355	ncbigene:2785	1
ncbigene:3355	ncbigene:2786	1
ncbigene:3355	ncbigene:2787	1
ncbigene:3355	ncbigene:2788	1
ncbigene:3355	ncbigene:94235	1
ncbigene:3355	ncbigene:2792	1
ncbigene:3355	ncbigene:2793	1
ncbigene:3356	ncbigene:775	1
ncbigene:3356	ncbigene:776	1
ncbigene:3356	ncbigene:778	1
ncbigene:3356	ncbigene:779	1
ncbigene:3356	ncbigene:2767	1
ncbigene:3356	ncbigene:9630	1
ncbigene:3356	ncbigene:2769	1
ncbigene:3356	ncbigene:2776	1
ncbigene:3357	ncbigene:775	1
ncbigene:3357	ncbigene:776	1
ncbigene:3357	ncbigene:778	1
ncbigene:3357	ncbigene:779	1
ncbigene:3357	ncbigene:2767	1
ncbigene:3357	ncbigene:9630	1
ncbigene:3357	ncbigene:2769	1
ncbigene:3357	ncbigene:2776	1
ncbigene:3358	ncbigene:775	1
ncbigene:3358	ncbigene:776	1
ncbigene:3358	ncbigene:778	1
ncbigene:3358	ncbigene:779	1
ncbigene:3358	ncbigene:2767	1
ncbigene:3358	ncbigene:9630	1
ncbigene:3358	ncbigene:2769	1
ncbigene:3358	ncbigene:2776	1
ncbigene:3360	ncbigene:2774	1
ncbigene:3360	ncbigene:2778	1
ncbigene:3361	ncbigene:2770	1
ncbigene:3361	ncbigene:2771	1
ncbigene:3361	ncbigene:2773	1
ncbigene:3361	ncbigene:2774	1
ncbigene:3361	ncbigene:2775	1
ncbigene:3361	ncbigene:2778	1
ncbigene:3361	ncbigene:2782	1
ncbigene:3361	ncbigene:2783	1
ncbigene:3361	ncbigene:2784	1
ncbigene:3361	ncbigene:59345	1
ncbigene:3361	ncbigene:10681	1
ncbigene:3361	ncbigene:2790	1
ncbigene:3361	ncbigene:2791	1
ncbigene:3361	ncbigene:55970	1
ncbigene:3361	ncbigene:51764	1
ncbigene:3361	ncbigene:54331	1
ncbigene:3361	ncbigene:2785	1
ncbigene:3361	ncbigene:2786	1
ncbigene:3361	ncbigene:2787	1
ncbigene:3361	ncbigene:2788	1
ncbigene:3361	ncbigene:94235	1
ncbigene:3361	ncbigene:2792	1
ncbigene:3361	ncbigene:2793	1
ncbigene:3362	ncbigene:2774	1
ncbigene:3362	ncbigene:2778	1
ncbigene:3363	ncbigene:2774	1
ncbigene:3363	ncbigene:2778	1
ncbigene:3363	ncbigene:2782	1
ncbigene:3363	ncbigene:2783	1
ncbigene:3363	ncbigene:2784	1
ncbigene:3363	ncbigene:59345	1
ncbigene:3363	ncbigene:10681	1
ncbigene:3363	ncbigene:2790	1
